#F diff_pat.dat
#S 1 diff_pat run
#C results of diff_pat run
#N 7
#L  Th-ThB{in} [deg]  Th-ThB{out} [deg]  phase_p[rad]  phase_s[rad]  Circ Polariz  p-polarized  s-polarized
 0.30150754E-04 -0.30150748E-04   2.6615843       5.5873187     -0.77521167E-01  0.26999647      0.48517750    
 0.50251256E-04 -0.50251241E-04   2.0600578       4.9970994     -0.76175777E-01  0.28793533      0.48842855    
 0.70351759E-04 -0.70351729E-04   1.4485319       4.3992721     -0.74443127E-01  0.31361862      0.49105621    
 0.90452261E-04 -0.90452211E-04  0.83012719       3.7942065     -0.72600672E-01  0.34472099      0.49036320    
 0.11055276E-03 -0.11055269E-03  0.20740848       3.1820512     -0.70902192E-01  0.37699429      0.48289288    
 0.13065327E-03 -0.13065316E-03   5.8650952       2.5624664     -0.69472957E-01  0.40390140      0.46480069    
 0.15075377E-03 -0.15075363E-03   5.2371098       1.9342519     -0.68192954E-01  0.41697873      0.43256537    
 0.17085427E-03 -0.17085409E-03   4.6055184       1.2947325     -0.66604455E-01  0.40735887      0.38407120    
 0.19095477E-03 -0.19095455E-03   3.9673084      0.63854903     -0.63899876E-01  0.36859373      0.31994268    
 0.21105528E-03 -0.21105501E-03   3.3161121       6.2381462     -0.59050557E-01  0.30028611      0.24479451    
 0.23115578E-03 -0.23115545E-03   2.6377917       5.5044646     -0.51109496E-01  0.21119168      0.16783540    
 0.25125628E-03 -0.25125590E-03   1.8952734       4.6703050     -0.39651180E-01  0.11981020      0.10215633    
 0.27135678E-03 -0.27135634E-03  0.96614376       3.6419995     -0.25211388E-01  0.50669630E-01  0.62200757E-01
 0.29145729E-03 -0.29145677E-03   5.8182625       2.4326239     -0.95031487E-02  0.26008135E-01  0.59473257E-01
 0.31155779E-03 -0.31155720E-03   4.4276332       1.3517936      0.48195668E-02  0.55209746E-01  0.97452721E-01
 0.33165829E-03 -0.33165762E-03   3.5193709      0.48038545      0.14943127E-01  0.12696553      0.16763539    
 0.35175879E-03 -0.35175804E-03   2.7799537       6.0049446      0.19041982E-01  0.20977877      0.24908952    
 0.37185930E-03 -0.37185845E-03   2.0958270       5.2977179      0.17315105E-01  0.26354860      0.31326074    
 0.39195980E-03 -0.39195886E-03   1.4277579       4.6111974      0.12297602E-01  0.25888809      0.33377670    
 0.41206030E-03 -0.41205927E-03  0.75012155       3.9250859      0.80368228E-02  0.19458660      0.29816698    
 0.43216080E-03 -0.43215967E-03  0.18171684E-01   3.2155975      0.82772494E-02  0.10180565      0.21610650    
 0.45226131E-03 -0.45226006E-03   5.3249182       2.4310771      0.14463214E-01  0.29294658E-01  0.11874418    
 0.47236181E-03 -0.47236045E-03   3.3816917       1.4004793      0.24715184E-01  0.15474721E-01  0.46947116E-01
 0.49246231E-03 -0.49246083E-03   2.1045109       6.1169639      0.34604443E-01  0.63726588E-01  0.32118299E-01
 0.51256281E-03 -0.51256121E-03   1.3211805       4.8516513      0.39562497E-01  0.13824799      0.78756262E-01
 0.53266332E-03 -0.53266159E-03  0.63219041       3.9941610      0.37639550E-01  0.18611976      0.15929506    
 0.55276382E-03 -0.55276196E-03   6.2455469       3.2604609      0.30856389E-01  0.17289608      0.22666707    
 0.57286432E-03 -0.57286232E-03   5.5534379       2.5625488      0.24080038E-01  0.10719914      0.23997535    
 0.59296482E-03 -0.59296268E-03   4.7289368       1.8596038      0.21935092E-01  0.35159941E-01  0.18924384    
 0.61306533E-03 -0.61306304E-03   2.8912043       1.0970007      0.25723463E-01  0.67388928E-02  0.10325927    
 0.63316583E-03 -0.63316339E-03   1.2276615      0.75346310E-01  0.32531922E-01  0.38131003E-01  0.33245058E-01
 0.65326633E-03 -0.65326373E-03  0.43077578       4.5416420      0.37303501E-01  0.99471495E-01  0.20580015E-01
 0.67336683E-03 -0.67336407E-03   6.0306228       3.2714142      0.36500708E-01  0.13864371      0.69019881E-01
 0.69346734E-03 -0.69346441E-03   5.3651863       2.4585373      0.30691028E-01  0.12311702      0.14118319    
 0.71356784E-03 -0.71356474E-03   4.6670466       1.7458289      0.24061836E-01  0.65953195E-01  0.18371273    
 0.73366834E-03 -0.73366506E-03   3.7370191       1.0505587      0.21170655E-01  0.14065625E-01  0.16490417    
 0.75376884E-03 -0.75376538E-03   1.2951973      0.31869129      0.23430652E-01  0.81723752E-02  0.97855915E-01
 0.77386935E-03 -0.77386570E-03  0.20052873       5.6724508      0.28115799E-01  0.48445659E-01  0.31029960E-01
 0.79396985E-03 -0.79396601E-03   5.7708012       3.7733096      0.30689380E-01  0.95556136E-01  0.11893561E-01
 0.81407035E-03 -0.81406632E-03   5.1090282       2.3673516      0.28546917E-01  0.10611544      0.50661676E-01
 0.83417085E-03 -0.83416662E-03   4.4398875       1.5594010      0.23075484E-01  0.70976651E-01  0.11257551    
 0.85427136E-03 -0.85426691E-03   3.6679241      0.85490943      0.18334611E-01  0.22159746E-01  0.14567590    
